3.000 1:1.0 2:1.0 3:0.6190724428774644 4:0.4300000071525574 5:0.9096591271806411 6:0.5 7:0.8816664797053844 8:0.7189672780429498
3.000 1:0.4257769837954587 2:0.5857143402099609 3:0.4845987997451567 4:0.5083333253860474 5:0.5682126631208089 6:0.75 7:0.8129262898000138 8:0.588529585301604
3.000 1:0.5482233346113315 2:0.41111114621162415 3:0.34981244451591764 4:0.4590163826942444 5:0.811923481983404 6:0.6666666666666666 7:0.8673099676836058 8:0.25104284112750797
4.800 1:0.6275686793885258 2:0.9545454382896423 3:0.8144809572638153 4:0.2847222089767456 5:0.7259148817836175 6:1.0 7:0.9042822567514542 8:0.943199345274968
2.500 1:0.9955387378962681 2:1.0 3:0.6893755095681475 4:0.4822695255279541 5:0.5214953226863934 6:0.4 7:0.9003843114336121 8:0.9419140411723798
2.250 1:0.3455602445177778 2:0.5703703761100769 3:0.4081679105036544 4:0.3661971688270569 5:0.5749453948118187 6:0.0 7:0.7974832243650536 8:0.5678716848414687
3.500 1:0.40396716755871237 2:0.6210317015647888 3:0.6233615630021572 4:0.509615421295166 5:0.6310946454431224 6:1.0 7:0.8555301089175681 8:0.10564199076310672
3.500 1:0.5409973056841172 2:1.0 3:0.41529546726451744 4:0.3374999761581421 5:0.48229712814996767 6:1.0 7:0.6476061220412765 8:0.4488326187508015
3.000 1:0.8381211261343566 2:1.0 3:0.8761092831292708 4:0.43529409170150757 5:0.6774822581502578 6:1.0 7:0.0 8:0.9665028698299244
3.000 1:0.4507997338190325 2:0.574999988079071 3:0.6566208658489441 4:0.3181818127632141 5:0.360511466389873 6:0.3333333333333333 7:0.8507899215112529 8:0.6042619065501401
3.667 1:0.7566024943976732 2:0.875 3:0.657554108647344 4:0.5421686768531799 5:0.8471841333846384 6:0.75 7:0.7584571711533532 8:0.3159528240130704
1.667 1:0.28479061937025846 2:0.564393937587738 3:0.4070592066889433 4:0.2520325183868408 5:0.32943487745630895 6:0.36363636363636365 7:0.7745851759217135 8:0.41995887965960726
3.600 1:0.6241814524557955 2:0.7181817889213562 3:0.6179709021791295 4:0.453125 5:0.7136107741625841 6:0.8571428571428571 7:0.7826048698711933 8:0.5732147039474269
3.800 1:0.3906941447039771 2:0.8181818127632141 3:0.5553963435045821 4:0.4236111044883728 5:0.4824378282556239 6:0.0 7:0.7243812461379 8:0.7920534374583603
3.400 1:0.4229605755961727 2:0.7037037014961243 3:0.46581661521088985 4:0.6190476417541504 5:0.6184320277562383 6:0.3333333333333333 7:0.9486320765887507 8:0.9880551875975018
3.400 1:0.3199336635917295 2:0.7083333730697632 3:0.44291537089740185 4:0.23636364936828613 5:0.32781773667659203 6:1.0 7:0.8077539167196491 8:0.565715778761625
3.800 1:0.7005041210147351 2:0.7530302405357361 3:0.9373450661396555 4:0.6758620738983154 5:0.8533382103082886 6:1.0 7:0.8413991352392364 8:0.8392092710044626
2.800 1:0.5309841906300887 2:0.6666666865348816 3:0.6356419479569403 4:0.567375898361206 5:0.4418916722760099 6:0.8571428571428571 7:0.8541038577249963 8:0.41457635717896574
3.750 1:0.7069511366646908 2:0.8212454319000244 3:0.8808931255774004 4:0.4236111044883728 5:0.8469217730831173 6:1.0 7:0.9042370217044851 8:0.6284483650807366
4.400 1:0.6212908008772307 2:0.8256409764289856 3:0.6954685540328728 4:0.7976190447807312 5:0.7949681961664333 6:0.8888888888888888 7:0.9340008268569766 8:0.8693061588192083
3.750 1:0.6013892253110751 2:0.7731481790542603 3:0.7710578217876914 4:0.35135138034820557 5:0.8148115973536113 6:0.8888888888888888 7:0.776010756307652 8:0.7760256511932995
2.750 1:0.4669478344527471 2:1.0 3:0.6936187709471844 4:0.7857142686843872 5:0.47623680509019345 6:0.6666666666666666 7:0.9430933599969112 8:0.8868693264620598
3.750 1:0.6474910330719934 2:0.7323809266090393 3:0.9566341757586664 4:0.6206896305084229 5:0.8148664990391203 6:0.8 7:0.7414517989045197 8:0.3740539092186342
2.250 1:0.5350135532692996 2:0.5321428179740906 3:0.4043416375175698 4:0.38679248094558716 5:0.6532532267176813 6:0.0 7:0.822187943435814 8:0.5208983942640879
3.800 1:0.453956662738516 2:0.7629629969596863 3:0.5789556911325516 4:0.6800000071525574 5:0.7390648557116366 6:1.0 7:0.9197589389855707 8:0.6633747180020081
3.200 1:0.4001305816954034 2:0.5625 3:0.6066646413912895 4:0.2568807601928711 5:0.5687295744661744 6:0.5 7:0.9224187084321149 8:0.12378668342885055
3.800 1:0.40178590390985097 2:0.7124999761581421 3:0.6373015623870603 4:0.37593984603881836 5:0.343877874125014 6:0.5 7:0.8542364748833118 8:0.38920780928875204
4.800 1:0.39112182153901687 2:0.593650758266449 3:0.545431294294416 4:0.29012346267700195 5:0.5441657710258877 6:0.4 7:0.9041248036087296 8:0.5384469593008135
4.000 1:0.36769164255934556 2:0.5915977954864502 3:0.5780774321388336 4:0.6217948794364929 5:0.372112721328554 6:0.0 7:0.9698664634735651 8:0.45414377439813103
1.400 1:0.4303087827577864 2:0.6653845906257629 3:0.43929823093729997 4:0.34224599599838257 5:0.46945351973917243 6:0.0 7:0.7834173465107719 8:0.552993658537697
4.200 1:0.47657397023666737 2:0.7721088528633118 3:0.5502557297758415 4:0.39306360483169556 5:0.5713912122388378 6:0.9333333333333333 7:0.9392353932110757 8:0.9103247299858923
1.800 1:0.44847450807255307 2:0.7066665887832642 3:0.431358497739066 4:0.6268656849861145 5:0.32290544364213114 6:1.0 7:0.9490591656117294 8:0.7129589472468846
4.200 1:0.6122599061361783 2:0.7527777552604675 3:0.7348527659318216 4:0.6666666269302368 5:0.8019561064663365 6:0.5714285714285714 7:0.94287756566011 8:0.7336153308735136
2.000 1:0.3414268059260999 2:0.625 3:0.280988969142706 4:0.4848484992980957 5:0.2840393020679959 6:1.0 7:0.9388319772093016 8:0.5443868519110312
2.600 1:0.5247095392370313 2:0.427063524723053 3:0.5208715603113528 4:0.38842976093292236 5:0.6221926543438105 6:0.0 7:0.0 8:0.4030027674087429
3.250 1:0.8920691890381166 2:1.0 3:0.9574880408366668 4:0.6666666269302368 5:0.8163629143181526 6:0.6666666666666666 7:0.96026069504469 8:0.6813213436196756
5.000 1:0.7572098854893524 2:0.8533333539962769 3:0.656303498671727 4:0.6277372241020203 5:0.8938082919968865 6:1.0 7:0.7828043507130964 8:0.7989235957301605
3.000 1:0.4226803986681485 2:0.7525510191917419 3:0.7534264713671055 4:0.4159291982650757 5:0.5387200866559082 6:0.6666666666666666 7:0.7631322893016043 8:0.7810909626151699
3.750 1:0.6621804721808691 2:0.6399999856948853 3:0.6699736506274593 4:0.6368715167045593 5:0.7667750281079252 6:0.8 7:0.781149795296959 8:0.8217768610861002
4.250 1:0.6288389834668171 2:0.7790403962135315 3:0.5805740835072972 4:0.5654761791229248 5:0.8176891519400534 6:0.2 7:0.9232437725481271 8:0.5851815563820532
4.750 1:0.6870933080069077 2:1.0 3:0.6191764542293278 4:0.1846153736114502 5:0.8715012971759106 6:1.0 7:0.9722217434042022 8:0.5444829297146455
3.250 1:0.47775685125071904 2:0.7555555701255798 3:0.4836779602909406 4:0.3223140239715576 5:0.4054980411594421 6:1.0 7:0.0 8:0.6620684986189407
3.750 1:0.4513058341478312 2:0.513131320476532 3:0.5454585830134193 4:0.37931036949157715 5:0.36588340916046597 6:1.0 7:0.6269593665146538 8:0.4638027670862078
3.250 1:0.5764325498774906 2:1.0 3:0.67314369281324 4:0.5729166269302368 5:0.792793830230142 6:1.0 7:0.9239096660378264 8:0.721827149018865
3.800 1:0.5613123617709208 2:0.7704081535339355 3:0.6839483487444152 4:0.6483516693115234 5:0.6074319456159002 6:0.6666666666666666 7:0.7482325198352289 8:0.38376373325614593
5.000 1:0.5177240873848726 2:0.8333333134651184 3:0.7633795372197585 4:0.4938271641731262 5:0.6039678989390371 6:1.0 7:0.9493383232067252 8:0.9096831028608537
3.600 1:0.6221030133854145 2:0.8818181753158569 3:0.8389161625401563 4:0.2958579659461975 5:0.6785301676950165 6:0.7272727272727273 7:0.9124984143424674 8:0.7976192923469696
3.800 1:0.4550315194681652 2:0.7182539105415344 3:0.5708830875900334 4:0.3684210777282715 5:0.5182365010364146 6:0.0 7:0.7332037805236952 8:0.1598454815542749
2.000 1:0.3034778653620942 2:1.0 3:0.35358565011640536 4:0.3478260636329651 5:0.5410582165161116 6:1.0 7:0.6692334444083141 8:0.6641220150355802
3.400 1:0.5847557962172152 2:0.6306878328323364 3:0.6121656389005238 4:0.5483871102333069 5:0.6751770967597842 6:0.5 7:0.9046996157308064 8:0.4883915015276641
4.200 1:0.6382157788268409 2:0.887179434299469 3:0.8332190618814438 4:0.6377550959587097 5:0.8738334871268437 6:0.8 7:0.7453597558207881 8:0.7034249926579466
3.400 1:0.4913113946276841 2:0.6701388955116272 3:0.8324107159558329 4:0.3313252925872803 5:0.639607742676798 6:1.0 7:0.8785680159888064 8:0.6361185040430676
3.000 1:0.46430499887086024 2:0.7037037014961243 3:0.5455257294212578 4:0.3164557218551636 5:0.38876357014815155 6:0.0 7:0.0 8:0.22785334447613925
3.000 1:0.36923917756696817 2:0.5145743489265442 3:0.42736614198412126 4:0.43209874629974365 5:0.34527806357887714 6:0.4 7:0.9446758724474204 8:0.7968663957279926
3.250 1:0.9575699809957088 2:1.0 3:0.9537678018266493 4:0.6301369667053223 5:0.6990938466445006 6:0.5 7:0.0 8:0.7361277760253231
2.750 1:0.5356573222714149 2:0.6708333492279053 3:0.4739659176338531 4:0.18965518474578857 5:0.5600980959293 6:0.5714285714285714 7:0.8020268499631625 8:0.477606893638883
2.600 1:0.5402136923745071 2:0.8285714387893677 3:0.42709762857404276 4:0.5492957830429077 5:0.5090359203978663 6:0.5 7:0.9517171344428342 8:0.9368853018631332
3.400 1:0.44679656851030974 2:0.6714285612106323 3:0.7182846723540598 4:0.40566039085388184 5:0.5792141268207682 6:0.0 7:0.6355897142743198 8:0.273106232852639
3.600 1:0.5281865667860307 2:0.7787878513336182 3:0.6080003144041429 4:0.5094339847564697 5:0.7517842275121008 6:0.42105263157894735 7:0.9377890341864992 8:0.6664718555075995
3.600 1:0.5502827814774981 2:0.7638888955116272 3:0.6169908674975987 4:0.4559999704360962 5:0.6034520317632558 6:1.0 7:0.0 8:0.8948559178031489
4.800 1:0.7111178191723466 2:0.8730158805847168 3:0.545238635516804 4:0.7241379022598267 5:0.8390887541862164 6:0.7692307692307693 7:0.8090675818403056 8:0.5972810205301515
4.000 1:0.5243670526687371 2:0.774092972278595 3:0.6841538526004683 4:0.41916167736053467 5:0.6334192915912049 6:0.0 7:0.9269577982167218 8:0.47645643164772095
3.600 1:0.5801540952198104 2:0.7400000095367432 3:0.45197903805061496 4:0.7209302186965942 5:0.4772471437969856 6:0.6666666666666666 7:0.9078292160696044 8:0.8162984629383543
3.400 1:0.48134099915624884 2:0.8416666388511658 3:0.600794120976744 4:0.3850574493408203 5:0.5405303910240521 6:1.0 7:0.7890013735184164 8:0.7022667720331611
2.400 1:0.5155220608009711 2:0.6111111044883728 3:0.19519950811220405 4:0.40322577953338623 5:0.6314576297961934 6:1.0 7:0.8922397248513336 8:0.21523166446682812
4.222 1:0.5014026203668084 2:0.714285671710968 3:0.6446191810814194 4:0.321739137172699 5:0.6282504625175546 6:0.6666666666666666 7:0.8217441642058051 8:0.6559436969409028
3.000 1:0.5944472988050177 2:0.7222221493721008 3:0.5629187290486449 4:0.5777777433395386 5:0.3981337435512955 6:1.0 7:0.6757237618783173 8:0.3790868511908798
3.000 1:0.48157805933175996 2:0.7277777791023254 3:0.5956687423365805 4:0.2983871102333069 5:0.3491239456078555 6:0.75 7:0.7368475909187189 8:0.19251911817885875
2.750 1:0.42555163737515744 2:0.9047618508338928 3:0.8644066363008197 4:0.7383177280426025 5:0.5210428809971516 6:0.6 7:0.9343880699131752 8:0.7851592385880417
4.000 1:0.7144919839066574 2:0.9285714626312256 3:0.86645425924195 4:0.6686046123504639 5:0.8777950252773402 6:1.0 7:0.9424776811044309 8:0.7619765421529355
1.750 1:0.5034170377437355 2:0.800000011920929 3:0.31639891950618937 4:0.4383561611175537 5:0.32368866958147435 6:0.5 7:0.9246378752081628 8:0.14040805371685375
1.750 1:0.2724355108194712 2:0.6616666913032532 3:0.42697776615825855 4:0.3888888955116272 5:0.543594035488834 6:0.5454545454545454 7:0.9115362903113977 8:0.5329226636280155
4.500 1:0.46332944840681434 2:0.7857142686843872 3:0.5393193367581917 4:0.3918918967247009 5:0.7602949388818331 6:1.0 7:0.9288507580182385 8:0.5862381187423903
3.250 1:0.33443517408931694 2:0.7820513248443604 3:0.5446365511997032 4:0.49425286054611206 5:0.31711023023516655 6:0.8 7:0.9415834458543578 8:0.4083333577303619
5.000 1:0.6433380731237143 2:0.718650758266449 3:0.8342222128699897 4:0.75 5:0.7210393945965103 6:1.0 7:0.8341128826014971 8:0.9475198954619396
3.000 1:0.49276485997038527 2:0.7215277552604675 3:0.743413572510888 4:0.4477611780166626 5:0.6424661000548937 6:0.875 7:0.9275219744547021 8:0.8550036087058114
2.800 1:0.4881575929811932 2:0.6493827104568481 3:0.4153609863958296 4:0.3253968358039856 5:0.4610350116547207 6:0.4 7:0.7913489839326513 8:0.47352918526220883
2.667 1:0.666134143358483 2:0.8125 3:0.5741643607669865 4:0.5727272629737854 5:0.5283954174091465 6:0.6666666666666666 7:0.8239934111668277 8:0.31340315735877927
4.000 1:0.3455082550144449 2:0.6872294545173645 3:0.4909217835677764 4:0.4609929323196411 5:0.4838172328603742 6:0.8888888888888888 7:0.8481841999315995 8:0.9089975237115651
4.400 1:0.7356947578925479 2:1.0 3:0.6636766889590209 4:0.7804877758026123 5:0.8717216424243972 6:1.0 7:0.9599579345661808 8:0.8354807329614821
4.250 1:0.7493351860242138 2:0.9220778942108154 3:0.7344465886756377 4:0.598901093006134 5:0.820162883692503 6:1.0 7:0.9549735291216369 8:0.8439841271221653
4.176 1:0.6296942324120759 2:0.6488094925880432 3:0.5621081647978781 4:0.22448980808258057 5:0.8421970894687151 6:1.0 7:0.9262264262212698 8:0.6998063619135604
3.000 1:0.5462032416701346 2:0.5753968358039856 3:0.3008189026374831 4:0.2708333134651184 5:0.4964744861645989 6:0.9090909090909091 7:0.8525184374805688 8:0.5346781474871174
2.500 1:0.4885214836214873 2:0.7166666984558105 3:0.5422782105644524 4:0.3734939694404602 5:0.33210062766798737 6:0.5714285714285714 7:0.7349389237514078 8:0.41611987818121376
3.800 1:0.23396172110273827 2:0.6328868865966797 3:0.45103541576082545 4:0.446540892124176 5:0.387996090737607 6:0.8 7:0.9414349667746028 8:0.5758712677469554
4.600 1:0.5912076584505928 2:1.0 3:0.7191914130783295 4:0.7910447716712952 5:0.6366736231476252 6:1.0 7:0.8918352748383873 8:0.9334170181844912
1.400 1:0.7437650224557938 2:0.7434523701667786 3:0.6965211976686151 4:0.7142857313156128 5:0.8492607741340789 6:0.9333333333333333 7:0.9607047907817097 8:0.7672520276762584
2.800 1:0.3576195245605537 2:0.6489796042442322 3:0.5910299890362414 4:0.3100000023841858 5:0.83851559695856 6:0.0 7:0.548256856702616 8:0.49714406371097664
2.800 1:0.6405373911632369 2:0.75 3:0.5041928628783038 4:0.5370370149612427 5:0.5974543683306434 6:0.7692307692307693 7:0.6128500038384717 8:0.38498331463112134
4.200 1:0.4877969424288247 2:0.7000000476837158 3:0.7199542873162339 4:0.5692307949066162 5:0.6104168586193296 6:1.0 7:0.9622822250423125 8:0.6889619790411795
1.000 1:0.32142276155110644 2:0.5944444537162781 3:0.5004743823941898 4:0.273809552192688 5:0.4551229877405454 6:0.2857142857142857 7:0.0 8:0.3000499708570934
4.200 1:0.658139531654001 2:0.8222222328186035 3:0.8309184220965181 4:0.6551724076271057 5:0.7338576352580685 6:0.0 7:0.9409716101606846 8:0.4326896815461949
2.750 1:0.2784335181503975 2:0.581944465637207 3:0.5414540882370587 4:0.4375 5:0.29937646620579506 6:0.4 7:0.9939872354397953 8:0.6729517577383308
2.500 1:0.37479636084038737 2:0.8125 3:0.3399748739556007 4:0.2542372941970825 5:0.528605031064489 6:0.8 7:0.9316543608160679 8:0.7774752032221552
3.500 1:0.16235182014128452 2:0.6074999570846558 3:0.5573587319127358 4:0.4615384340286255 5:0.26751007367610974 6:1.0 7:0.9208351515318752 8:0.6902553737448097
4.750 1:0.3790177525662997 2:0.6833333373069763 3:0.6029471130565393 4:0.49275362491607666 5:0.351567097376221 6:1.0 7:0.7084124442612987 8:0.5512407188985619
3.000 1:0.8473045541740883 2:0.875 3:0.7645120775492796 4:0.6601307392120361 5:0.7326875824779414 6:1.0 7:0.8543028878588854 8:0.5177615234713235
3.500 1:0.49683405134856806 2:0.8399999737739563 3:0.5325277584682137 4:0.20689654350280762 5:0.33342416059025304 6:1.0 7:0.9576830162755943 8:0.6577611059420315
4.000 1:0.34748599038418176 2:0.765082597732544 3:0.71683321771192 4:0.7828947305679321 5:0.37705918059179927 6:0.0 7:0.9625084836442603 8:0.445425578159896
2.000 1:0.2767778374489573 2:0.32797619700431824 3:0.4303557497777162 4:0.459770143032074 5:0.24197868558561503 6:0.5714285714285714 7:0.0 8:0.027143595569926477
3.200 1:0.43543949660030334 2:0.7954545617103577 3:0.6955753283897894 4:0.6294117569923401 5:0.5279947757330961 6:0.6666666666666666 7:0.8946812638561222 8:0.8191528720462271
3.600 1:0.48131091953345845 2:0.8125 3:0.546313026406276 4:0.44999998807907104 5:0.7547513224502904 6:0.6666666666666666 7:0.9660785658743897 8:0.8355030227937513
3.800 1:0.5799397426931958 2:0.7727272510528564 3:0.5522856488397224 4:0.5277777910232544 5:0.6643249238423172 6:0.0 7:0.9567846763744445 8:0.42308874450788286
5.000 1:0.858771156702333 2:1.0 3:0.9063324935091169 4:0.4345238208770752 5:0.9443162710117858 6:0.8571428571428571 7:0.9667917729712951 8:0.9608189844204762
4.000 1:0.4805658324807437 2:0.6785714030265808 3:0.6175980127304327 4:0.550000011920929 5:0.48719535589620955 6:1.0 7:0.8377495815347353 8:0.20730930244157597
3.000 1:0.46942197637298555 2:0.6733333468437195 3:0.36059141032573166 4:0.26153844594955444 5:0.5547154032405399 6:1.0 7:0.0 8:0.5723704328545461
2.500 1:0.35543554062127747 2:0.8333333134651184 3:0.6575738040899762 4:0.5813953876495361 5:0.5230716947591468 6:0.36363636363636365 7:0.9008168012515229 8:0.6497579194986429
3.000 1:0.4316696440960499 2:0.4555555582046509 3:0.751600752848079 4:0.48295456171035767 5:0.5405724067235995 6:1.0 7:0.0 8:0.23040676466118498
4.000 1:0.7138487894192175 2:0.6899999976158142 3:0.7389035799042133 4:0.5504587292671204 5:0.6578999046222891 6:1.0 7:0.8937577842767613 8:0.9477888823120253
2.000 1:0.36649175588492283 2:0.8928571343421936 3:0.7803015021107632 4:0.8064516186714172 5:0.20833086781967267 6:0.5 7:0.9365216385324089 8:0.8152311887037188
3.000 1:0.4471248044979091 2:0.7176190614700317 3:0.6156424532057618 4:0.3177570104598999 5:0.6502088417370249 6:0.5454545454545454 7:0.77438002332921 8:0.5754194653669141
2.625 1:0.3838540100464888 2:0.5809524059295654 3:0.3177115918763736 4:0.273809552192688 5:0.6965274997074739 6:0.8 7:0.9631051024380194 8:0.7100830057632364
3.200 1:0.3807370958448567 2:0.614062488079071 3:0.516061152549515 4:0.4689265489578247 5:0.4616708516886987 6:0.2857142857142857 7:0.7889603553577251 8:0.6253722853804189
4.000 1:0.6212636799021526 2:0.887179434299469 3:0.661965949977348 4:0.6725146174430847 5:0.5397012361251832 6:0.9333333333333333 7:0.8502717725482368 8:0.8551373919720124
3.200 1:0.5361608727985077 2:0.6525252461433411 3:0.5510401756850603 4:0.6287878751754761 5:0.5632361241250515 6:0.6666666666666666 7:0.6700168856880488 8:0.41380024915417435
2.400 1:0.43263509162500224 2:0.5116071105003357 3:0.4943183161651345 4:0.38211381435394287 5:0.5582881867144046 6:0.75 7:0.8695043087900037 8:0.7867640668014122
4.400 1:0.6374347748425223 2:1.0 3:0.7292358810666837 4:0.5964912176132202 5:0.8076545843623156 6:1.0 7:0.9432565815352101 8:0.8559978091678278
3.600 1:0.6756541312448655 2:0.75 3:0.4398778914862178 4:0.4154929518699646 5:0.8068696038190142 6:1.0 7:0.9103556972661154 8:0.8703150197232198
2.400 1:0.4653922757936422 2:0.8888888955116272 3:0.860259405404387 4:0.656000018119812 5:0.46899058048411196 6:0.3333333333333333 7:0.8908648591254974 8:0.723201591232198
3.600 1:0.5491708472438256 2:0.6951388716697693 3:0.5320597777025965 4:0.6283185482025146 5:0.6666793513677258 6:0.5 7:0.9424131280136627 8:0.6543271563540446
4.600 1:0.7912503063830723 2:0.8928571343421936 3:0.6576692634537856 4:0.6436781883239746 5:0.9088394254298324 6:1.0 7:0.973875444640754 8:0.9469730384173464
4.400 1:0.5123932791521584 2:0.6328282952308655 3:0.6923801949535161 4:0.4909090995788574 5:0.8191959903648256 6:0.6 7:0.7602011863305268 8:0.28417978237396174
4.400 1:0.6581911954956468 2:0.8174242973327637 3:0.8249103462904557 4:0.431506872177124 5:0.8733068673592974 6:0.75 7:0.8765252730867077 8:0.9213257591652233
4.600 1:0.8330032803848781 2:1.0 3:0.934859056683456 4:0.25157231092453003 5:0.986050857394561 6:1.0 7:0.9902873108881732 8:0.931899582400855
4.400 1:0.5630720246334717 2:0.6658333539962769 3:0.6456341969939904 4:0.4965517520904541 5:0.8634389413450222 6:0.6666666666666666 7:0.7311851965995086 8:0.7387869141099526
2.600 1:0.3910305585159822 2:0.6166666746139526 3:0.45385284700163164 4:0.4385964870452881 5:0.4496511965731451 6:0.7368421052631579 7:0.9301350143118639 8:0.42850709275144894
3.600 1:0.4828857263104812 2:0.5833333134651184 3:0.590039358453383 4:0.3199999928474426 5:0.5553721637784133 6:1.0 7:0.9004866267108262 8:0.1684741904212002
4.200 1:0.4017797613780679 2:0.7361111640930176 3:0.5056276556484113 4:0.4743589758872986 5:0.4654049963842739 6:1.0 7:0.860082808399323 8:0.5134915439915123
3.200 1:0.5101844656988462 2:0.778333306312561 3:0.48050704445823084 4:0.4628099203109741 5:0.41876872499732065 6:0.6666666666666666 7:0.8968867685298618 8:0.6884503549054892
2.000 1:0.30124920103534036 2:0.47857141494750977 3:0.3135104176171949 4:0.3536585569381714 5:0.41295419202472766 6:1.0 7:0.8430147308995126 8:0.7237621058979817
2.800 1:0.4816737566795783 2:0.6561111211776733 3:0.921250045792806 4:0.6489361524581909 5:0.5794773261040687 6:0.6666666666666666 7:0.8148633052385723 8:0.3146812162721481
1.600 1:0.5214227221482284 2:0.6861110329627991 3:0.5482853432274206 4:0.5751633644104004 5:0.4969678666427635 6:1.0 7:0.9648822327163279 8:0.7625581374954374
